index,close,open,high,low,volume
1639263600,49391.0,48850.0,49496.0,48806.0,37453200
1639267200,49317.0,49391.0,49699.5,49208.5,41347200
1639270800,49178.0,49317.0,49433.0,49023.0,15702400
1639274400,49036.0,49178.0,49345.0,49027.0,8923900
1639278000,49300.0,49036.0,49367.0,49036.5,7596500
1639281600,48863.0,49300.0,49334.5,48832.5,19919700
1639285200,48976.0,48863.0,49057.0,48832.0,8634300
1639288800,49158.0,48976.0,49240.0,48960.0,9246200
1639292400,49318.0,49158.0,49354.0,49081.0,12315500
1639296000,48961.5,49318.0,49380.5,48961.0,12970700
1639299600,48815.5,48961.5,49142.0,48711.0,23910100
1639303200,48910.5,48815.5,48962.5,48631.5,18583500
1639306800,49132.0,48910.5,49300.0,48855.0,19450400
1639310400,49536.0,49132.0,49632.0,49120.0,50165300
1639314000,49821.5,49536.0,49924.0,49510.5,49391700
1639317600,49884.0,49821.5,49977.0,49506.0,41710100
1639321200,49646.5,49884.0,49932.0,49617.5,18114700
1639324800,49883.0,49646.5,49896.5,49533.0,21499800
1639328400,50275.5,49883.0,50496.0,49779.5,69241500
1639332000,50499.0,50275.5,50785.0,50279.0,36437200
1639335600,50241.0,50499.0,50603.0,50164.0,20238000
1639339200,50286.5,50241.0,50572.0,50191.0,22050100
1639342800,49943.0,50286.5,50324.0,49885.5,16377000
1639346400,50278.5,49943.0,50306.5,49923.5,12012400
1639350000,50066.5,50278.5,50364.5,49956.5,21329800
1647820800,41409.0,41268.0,41453.0,41188.5,39493900
1647824400,41200.0,41409.0,41441.5,41152.5,42561400
1647828000,40780.0,41200.0,41264.5,40421.5,213678100
1647831600,40836.5,40780.0,40976.5,40693.0,49150400
1647835200,40876.5,40836.5,40914.0,40723.0,19868100
1647838800,40947.0,40876.5,40959.5,40847.5,12580000
1647842400,40826.5,40947.0,41088.5,40687.5,67200000
1647846000,41107.5,40826.5,41125.5,40730.0,44228800
1647849600,41141.5,41107.5,41367.5,41100.0,84896300
1647853200,41327.5,41141.5,41355.0,41064.0,36436000
1647856800,41324.0,41327.5,41439.5,41255.5,19357700
1647860400,41238.5,41324.0,41477.0,41168.0,30473300
1647864000,41216.5,41238.5,41305.0,40916.0,60686400
1647867600,41100.5,41216.5,41541.0,41100.0,83938700
1647871200,41019.0,41100.5,41187.5,40730.0,75887400
1647874800,41215.0,41019.0,41250.0,40882.5,54906400
1647878400,40780.0,41215.0,41231.0,40761.5,38875100
1647882000,41060.0,40780.0,41075.0,40746.0,30068300
1647885600,40930.0,41060.0,41170.5,40930.0,41500300
1647889200,41186.5,40930.0,41213.5,40836.5,27952500
1647892800,41127.0,41186.5,41270.5,41127.0,21092800
1647896400,41309.0,41127.0,41342.5,41050.5,19901300
1647900000,41110.5,41309.0,41376.0,41110.0,31869000
1647903600,40983.0,41110.5,41142.5,40951.0,14825300
1647907200,41139.5,40983.0,41175.0,40867.5,29748100
1647910800,41179.0,41139.5,41194.5,41050.0,27137500
1647914400,41855.0,41179.0,42018.0,41150.0,127711100
1647918000,42260.0,41855.0,42591.0,41855.0,71605400
1647921600,43010.0,42260.0,43420.5,42260.0,111693800
1647925200,42855.5,43010.0,43098.0,42827.0,19162000
1647928800,42212.0,42855.5,42886.0,41975.5,154504800
1647932400,42234.0,42212.0,42378.5,42138.0,50920000
1647936000,42552.5,42234.0,42690.0,42101.0,55075900
1647939600,42450.0,42552.5,42600.0,42400.0,18002400
1647943200,42828.0,42450.0,42910.0,42447.0,41344700
1647946800,42970.5,42828.0,43026.0,42757.5,26910500
1647950400,42958.0,42970.5,43089.0,42761.0,27241700
1647954000,42829.5,42958.0,43027.0,42661.0,39676900
1647957600,42756.5,42829.5,43283.0,42732.0,70366700
1647961200,42575.0,42756.5,42799.0,42558.0,37878900
1647964800,42520.0,42575.0,42690.5,42467.0,39988800
1647968400,42607.0,42520.0,42620.0,42489.5,21756700
1647972000,42555.0,42607.0,42614.0,42478.0,22237100
